,d,k,r
840,1900000,40000000,20.05263157894737
841,1900000,41000000,20.57894736842105
842,1900000,42000000,21.105263157894736
843,1900000,43000000,21.63157894736842
844,1900000,44000000,22.157894736842106
845,1900000,45000000,22.68421052631579
846,1900000,46000000,23.210526315789473
847,1900000,47000000,23.736842105263158
848,1900000,48000000,24.263157894736842
849,1900000,49000000,24.789473684210527
850,1900000,50000000,25.31578947368421
851,1900000,51000000,25.842105263157894
852,1900000,52000000,26.36842105263158
853,1900000,53000000,26.894736842105264
854,1900000,54000000,27.42105263157895
855,1900000,55000000,27.94736842105263
856,1900000,56000000,28.473684210526315
857,1900000,57000000,29.0
858,1900000,58000000,29.526315789473685
859,1900000,59000000,30.05263157894737
860,1900000,60000000,30.57894736842105
861,1900000,61000000,31.105263157894736
862,1900000,62000000,31.63157894736842
863,1900000,63000000,32.1578947368421
864,1900000,64000000,32.68421052631579
865,1900000,65000000,33.21052631578947
866,1900000,66000000,33.73684210526316
867,1900000,67000000,34.26315789473684
868,1900000,68000000,34.78947368421053
869,1900000,69000000,35.31578947368421
870,1900000,70000000,35.8421052631579
871,1900000,71000000,36.36842105263158
872,1900000,72000000,36.89473684210526
873,1900000,73000000,37.421052631578945
874,1900000,74000000,37.94736842105263
875,1900000,75000000,38.473684210526315
876,1900000,76000000,39.0
877,1900000,77000000,39.526315789473685
878,1900000,78000000,40.05263157894737
879,1900000,79000000,40.578947368421055
880,1900000,80000000,41.10526315789474
881,1900000,81000000,41.63157894736842
882,1900000,82000000,42.1578947368421
883,1900000,83000000,42.68421052631579
884,1900000,84000000,43.21052631578947
885,1900000,85000000,43.73684210526316
886,1900000,86000000,44.26315789473684
887,1900000,87000000,44.78947368421053
888,1900000,88000000,45.31578947368421
889,1900000,89000000,45.8421052631579
890,1900000,90000000,46.36842105263158
891,1900000,91000000,46.89473684210526
892,1900000,92000000,47.421052631578945
893,1900000,93000000,47.94736842105263
894,1900000,94000000,48.473684210526315
895,1900000,95000000,49.0
896,1900000,96000000,49.526315789473685
897,1900000,97000000,50.05263157894737
898,1900000,98000000,50.578947368421055
899,1900000,99000000,51.10526315789474
900,2000000,10000000,4.0
901,2000000,11000000,4.5
902,2000000,12000000,5.0
903,2000000,13000000,5.5
904,2000000,14000000,6.0
905,2000000,15000000,6.5
906,2000000,16000000,7.0
907,2000000,17000000,7.5
908,2000000,18000000,8.0
909,2000000,19000000,8.5
910,2000000,20000000,9.0
911,2000000,21000000,9.5
912,2000000,22000000,10.0
913,2000000,23000000,10.5
914,2000000,24000000,11.0
915,2000000,25000000,11.5
916,2000000,26000000,12.0
917,2000000,27000000,12.5
918,2000000,28000000,13.0
919,2000000,29000000,13.5
920,2000000,30000000,14.0
921,2000000,31000000,14.5
922,2000000,32000000,15.0
923,2000000,33000000,15.5
924,2000000,34000000,16.0
925,2000000,35000000,16.5
926,2000000,36000000,17.0
927,2000000,37000000,17.5
928,2000000,38000000,18.0
929,2000000,39000000,18.5
930,2000000,40000000,19.0
931,2000000,41000000,19.5
932,2000000,42000000,20.0
933,2000000,43000000,20.5
934,2000000,44000000,21.0
935,2000000,45000000,21.5
936,2000000,46000000,22.0
937,2000000,47000000,22.5
938,2000000,48000000,23.0
939,2000000,49000000,23.5
940,2000000,50000000,24.0
941,2000000,51000000,24.5
942,2000000,52000000,25.0
943,2000000,53000000,25.5
944,2000000,54000000,26.0
945,2000000,55000000,26.5
946,2000000,56000000,27.0
947,2000000,57000000,27.5
948,2000000,58000000,28.0
949,2000000,59000000,28.5
950,2000000,60000000,29.0
951,2000000,61000000,29.5
952,2000000,62000000,30.0
953,2000000,63000000,30.5
954,2000000,64000000,31.0
955,2000000,65000000,31.5
956,2000000,66000000,32.0
957,2000000,67000000,32.5
958,2000000,68000000,33.0
959,2000000,69000000,33.5
960,2000000,70000000,34.0
961,2000000,71000000,34.5
962,2000000,72000000,35.0
963,2000000,73000000,35.5
964,2000000,74000000,36.0
965,2000000,75000000,36.5
966,2000000,76000000,37.0
967,2000000,77000000,37.5
968,2000000,78000000,38.0
969,2000000,79000000,38.5
970,2000000,80000000,39.0
971,2000000,81000000,39.5
972,2000000,82000000,40.0
973,2000000,83000000,40.5
974,2000000,84000000,41.0
975,2000000,85000000,41.5
976,2000000,86000000,42.0
977,2000000,87000000,42.5
978,2000000,88000000,43.0
979,2000000,89000000,43.5
980,2000000,90000000,44.0
981,2000000,91000000,44.5
982,2000000,92000000,45.0
983,2000000,93000000,45.5
984,2000000,94000000,46.0
985,2000000,95000000,46.5
986,2000000,96000000,47.0
987,2000000,97000000,47.5
988,2000000,98000000,48.0
989,2000000,99000000,48.5
990,2100000,10000000,3.761904761904762
991,2100000,11000000,4.238095238095238
992,2100000,12000000,4.714285714285714
993,2100000,13000000,5.190476190476191
994,2100000,14000000,5.666666666666667
995,2100000,15000000,6.142857142857143
996,2100000,16000000,6.619047619047619
997,2100000,17000000,7.095238095238095
998,2100000,18000000,7.571428571428571
999,2100000,19000000,8.047619047619047
1000,2100000,20000000,8.523809523809524
1001,2100000,21000000,9.0
1002,2100000,22000000,9.476190476190476
1003,2100000,23000000,9.952380952380953
1004,2100000,24000000,10.428571428571429
1005,2100000,25000000,10.904761904761905
1006,2100000,26000000,11.380952380952381
1007,2100000,27000000,11.857142857142858
1008,2100000,28000000,12.333333333333334
1009,2100000,29000000,12.80952380952381
1010,2100000,30000000,13.285714285714286
1011,2100000,31000000,13.761904761904763
1012,2100000,32000000,14.238095238095237
1013,2100000,33000000,14.714285714285714
1014,2100000,34000000,15.19047619047619
1015,2100000,35000000,15.666666666666666
1016,2100000,36000000,16.142857142857142
1017,2100000,37000000,16.61904761904762
1018,2100000,38000000,17.095238095238095
1019,2100000,39000000,17.571428571428573
1020,2100000,40000000,18.047619047619047
1021,2100000,41000000,18.523809523809526
1022,2100000,42000000,19.0
1023,2100000,43000000,19.476190476190474
1024,2100000,44000000,19.952380952380953
1025,2100000,45000000,20.428571428571427
1026,2100000,46000000,20.904761904761905
1027,2100000,47000000,21.38095238095238
1028,2100000,48000000,21.857142857142858
1029,2100000,49000000,22.333333333333332
1030,2100000,50000000,22.80952380952381
1031,2100000,51000000,23.285714285714285
1032,2100000,52000000,23.761904761904763
1033,2100000,53000000,24.238095238095237
1034,2100000,54000000,24.714285714285715
1035,2100000,55000000,25.19047619047619
1036,2100000,56000000,25.666666666666668
1037,2100000,57000000,26.142857142857142
1038,2100000,58000000,26.61904761904762
1039,2100000,59000000,27.095238095238095
1040,2100000,60000000,27.571428571428573
1041,2100000,61000000,28.047619047619047
1042,2100000,62000000,28.523809523809526
1043,2100000,63000000,29.0
1044,2100000,64000000,29.476190476190474
1045,2100000,65000000,29.952380952380953
1046,2100000,66000000,30.428571428571427
1047,2100000,67000000,30.904761904761905
1048,2100000,68000000,31.38095238095238
1049,2100000,69000000,31.857142857142858
1050,2100000,70000000,32.333333333333336
1051,2100000,71000000,32.80952380952381
1052,2100000,72000000,33.285714285714285
1053,2100000,73000000,33.76190476190476
1054,2100000,74000000,34.23809523809524
1055,2100000,75000000,34.714285714285715
1056,2100000,76000000,35.19047619047619
1057,2100000,77000000,35.666666666666664
1058,2100000,78000000,36.142857142857146
1059,2100000,79000000,36.61904761904762
1060,2100000,80000000,37.095238095238095
1061,2100000,81000000,37.57142857142857
1062,2100000,82000000,38.04761904761905
1063,2100000,83000000,38.523809523809526
1064,2100000,84000000,39.0
1065,2100000,85000000,39.476190476190474
1066,2100000,86000000,39.95238095238095
1067,2100000,87000000,40.42857142857143
1068,2100000,88000000,40.904761904761905
1069,2100000,89000000,41.38095238095238
1070,2100000,90000000,41.857142857142854
1071,2100000,91000000,42.333333333333336
1072,2100000,92000000,42.80952380952381
1073,2100000,93000000,43.285714285714285
1074,2100000,94000000,43.76190476190476
1075,2100000,95000000,44.23809523809524
1076,2100000,96000000,44.714285714285715
1077,2100000,97000000,45.19047619047619
1078,2100000,98000000,45.666666666666664
1079,2100000,99000000,46.142857142857146
1080,2200000,10000000,3.5454545454545454
1081,2200000,11000000,4.0
1082,2200000,12000000,4.454545454545454
1083,2200000,13000000,4.909090909090909
1084,2200000,14000000,5.363636363636363
1085,2200000,15000000,5.818181818181818
1086,2200000,16000000,6.2727272727272725
1087,2200000,17000000,6.7272727272727275
1088,2200000,18000000,7.181818181818182
1089,2200000,19000000,7.636363636363637
1090,2200000,20000000,8.090909090909092
1091,2200000,21000000,8.545454545454545
1092,2200000,22000000,9.0
1093,2200000,23000000,9.454545454545455
1094,2200000,24000000,9.909090909090908
1095,2200000,25000000,10.363636363636363
1096,2200000,26000000,10.818181818181818
1097,2200000,27000000,11.272727272727273
1098,2200000,28000000,11.727272727272727
1099,2200000,29000000,12.181818181818182
1100,2200000,30000000,12.636363636363637
1101,2200000,31000000,13.090909090909092
1102,2200000,32000000,13.545454545454545
1103,2200000,33000000,14.0
1104,2200000,34000000,14.454545454545455
1105,2200000,35000000,14.909090909090908
1106,2200000,36000000,15.363636363636363
1107,2200000,37000000,15.818181818181818
1108,2200000,38000000,16.272727272727273
1109,2200000,39000000,16.727272727272727
1110,2200000,40000000,17.181818181818183
1111,2200000,41000000,17.636363636363637
1112,2200000,42000000,18.09090909090909
1113,2200000,43000000,18.545454545454547
1114,2200000,44000000,19.0
1115,2200000,45000000,19.454545454545453
1116,2200000,46000000,19.90909090909091
1117,2200000,47000000,20.363636363636363
1118,2200000,48000000,20.818181818181817
1119,2200000,49000000,21.272727272727273
1120,2200000,50000000,21.727272727272727
1121,2200000,51000000,22.181818181818183
1122,2200000,52000000,22.636363636363637
1123,2200000,53000000,23.09090909090909
1124,2200000,54000000,23.545454545454547
1125,2200000,55000000,24.0
1126,2200000,56000000,24.454545454545453
1127,2200000,57000000,24.90909090909091
1128,2200000,58000000,25.363636363636363
1129,2200000,59000000,25.818181818181817
1130,2200000,60000000,26.272727272727273
1131,2200000,61000000,26.727272727272727
1132,2200000,62000000,27.181818181818183
1133,2200000,63000000,27.636363636363637
1134,2200000,64000000,28.09090909090909
1135,2200000,65000000,28.545454545454547
1136,2200000,66000000,29.0
1137,2200000,67000000,29.454545454545453
1138,2200000,68000000,29.90909090909091
1139,2200000,69000000,30.363636363636363
1140,2200000,70000000,30.818181818181817
1141,2200000,71000000,31.272727272727273
1142,2200000,72000000,31.727272727272727
1143,2200000,73000000,32.18181818181818
1144,2200000,74000000,32.63636363636363
1145,2200000,75000000,33.09090909090909
1146,2200000,76000000,33.54545454545455
1147,2200000,77000000,34.0
1148,2200000,78000000,34.45454545454545
1149,2200000,79000000,34.90909090909091
1150,2200000,80000000,35.36363636363637
1151,2200000,81000000,35.81818181818182
1152,2200000,82000000,36.27272727272727
1153,2200000,83000000,36.72727272727273
1154,2200000,84000000,37.18181818181818
1155,2200000,85000000,37.63636363636363
1156,2200000,86000000,38.09090909090909
1157,2200000,87000000,38.54545454545455
1158,2200000,88000000,39.0
1159,2200000,89000000,39.45454545454545
1160,2200000,90000000,39.90909090909091
1161,2200000,91000000,40.36363636363637
1162,2200000,92000000,40.81818181818182
1163,2200000,93000000,41.27272727272727
1164,2200000,94000000,41.72727272727273
1165,2200000,95000000,42.18181818181818
1166,2200000,96000000,42.63636363636363
1167,2200000,97000000,43.09090909090909
1168,2200000,98000000,43.54545454545455
1169,2200000,99000000,44.0
1170,2300000,10000000,3.347826086956522
1171,2300000,11000000,3.782608695652174
1172,2300000,12000000,4.217391304347826
1173,2300000,13000000,4.6521739130434785
1174,2300000,14000000,5.086956521739131
1175,2300000,15000000,5.521739130434782
1176,2300000,16000000,5.956521739130435
1177,2300000,17000000,6.391304347826087
1178,2300000,18000000,6.826086956521739
1179,2300000,19000000,7.260869565217392
1180,2300000,20000000,7.695652173913044
1181,2300000,21000000,8.130434782608695
1182,2300000,22000000,8.565217391304348
1183,2300000,23000000,9.0
1184,2300000,24000000,9.434782608695652
1185,2300000,25000000,9.869565217391305
1186,2300000,26000000,10.304347826086957
1187,2300000,27000000,10.73913043478261
1188,2300000,28000000,11.173913043478262
1189,2300000,29000000,11.608695652173912
1190,2300000,30000000,12.043478260869565
1191,2300000,31000000,12.478260869565217
1192,2300000,32000000,12.91304347826087
1193,2300000,33000000,13.347826086956522
1194,2300000,34000000,13.782608695652174
1195,2300000,35000000,14.217391304347826
1196,2300000,36000000,14.652173913043478
1197,2300000,37000000,15.08695652173913
1198,2300000,38000000,15.521739130434783
1199,2300000,39000000,15.956521739130435
1200,2300000,40000000,16.391304347826086
1201,2300000,41000000,16.82608695652174
1202,2300000,42000000,17.26086956521739
1203,2300000,43000000,17.695652173913043
1204,2300000,44000000,18.130434782608695
1205,2300000,45000000,18.565217391304348
1206,2300000,46000000,19.0
1207,2300000,47000000,19.434782608695652
1208,2300000,48000000,19.869565217391305
1209,2300000,49000000,20.304347826086957
1210,2300000,50000000,20.73913043478261
1211,2300000,51000000,21.17391304347826
1212,2300000,52000000,21.608695652173914
1213,2300000,53000000,22.043478260869566
1214,2300000,54000000,22.47826086956522
1215,2300000,55000000,22.91304347826087
1216,2300000,56000000,23.347826086956523
1217,2300000,57000000,23.782608695652176
1218,2300000,58000000,24.217391304347824
1219,2300000,59000000,24.652173913043477
1220,2300000,60000000,25.08695652173913
1221,2300000,61000000,25.52173913043478
1222,2300000,62000000,25.956521739130434
1223,2300000,63000000,26.391304347826086
1224,2300000,64000000,26.82608695652174
1225,2300000,65000000,27.26086956521739
1226,2300000,66000000,27.695652173913043
1227,2300000,67000000,28.130434782608695
1228,2300000,68000000,28.565217391304348
1229,2300000,69000000,29.0
1230,2300000,70000000,29.434782608695652
1231,2300000,71000000,29.869565217391305
1232,2300000,72000000,30.304347826086957
1233,2300000,73000000,30.73913043478261
1234,2300000,74000000,31.17391304347826
1235,2300000,75000000,31.608695652173914
1236,2300000,76000000,32.04347826086956
1237,2300000,77000000,32.47826086956522
1238,2300000,78000000,32.91304347826087
1239,2300000,79000000,33.34782608695652
1240,2300000,80000000,33.78260869565217
1241,2300000,81000000,34.21739130434783
1242,2300000,82000000,34.65217391304348
1243,2300000,83000000,35.08695652173913
1244,2300000,84000000,35.52173913043478
1245,2300000,85000000,35.95652173913044
1246,2300000,86000000,36.391304347826086
1247,2300000,87000000,36.82608695652174
1248,2300000,88000000,37.26086956521739
1249,2300000,89000000,37.69565217391305
1250,2300000,90000000,38.130434782608695
1251,2300000,91000000,38.56521739130435
1252,2300000,92000000,39.0
1253,2300000,93000000,39.43478260869565
1254,2300000,94000000,39.869565217391305
1255,2300000,95000000,40.30434782608695
1256,2300000,96000000,40.73913043478261
1257,2300000,97000000,41.17391304347826
1258,2300000,98000000,41.608695652173914
1259,2300000,99000000,42.04347826086956
1260,2400000,10000000,3.1666666666666665
1261,2400000,11000000,3.5833333333333335
1262,2400000,12000000,4.0
1263,2400000,13000000,4.416666666666667
1264,2400000,14000000,4.833333333333333
1265,2400000,15000000,5.25
1266,2400000,16000000,5.666666666666667
1267,2400000,17000000,6.083333333333333
1268,2400000,18000000,6.5
1269,2400000,19000000,6.916666666666667
