,name,rate,depth,volume,comment,percentage,time,id
242,LINK,14.348856,2132293.39646,32728264.352151,@!#[.]?|=._,610413.0,2024-03-05 13:55:34,10267
243,FTM,13.97804,1462165.6108,21900375.73059,@!#[.]?|=._,391034.0,2024-03-05 13:55:34,10268
244,ENS,13.258026,4125725.3882,58824701.49156,@!#[.]?|=._,631987.0,2024-03-05 13:55:34,10269
245,RUNE,12.350088,1290666.6102,17230512.69084,@!#[.]?|=._,486811.0,2024-03-05 13:55:34,10270
246,SOL,10.907651,15985267.4777,190346983.47348,@!#[.]?|=._,525255.0,2024-03-05 13:55:34,10271
247,DOT,10.560864,2897042.55254,33492316.189617,@!#[.]?|=._,592323.0,2024-03-05 13:55:34,10272
248,AR,10.017298,1033598.57517,11387463.449688,@!#[.]?|=._,493905.0,2024-03-05 13:55:34,10273
249,FDUSD,9.819888,60345670.6474,652933381.13031,!~:[.]^|~!^,859369.0,2024-03-05 13:55:34,10274
250,WLD,9.476707,3207917.5241,33608413.51968,!~:[.]^|~!^,405563.0,2024-03-05 13:55:34,10275
251,STRK,8.856961,10014312.99226,98710691.719359,~_~^[.]^|!~,502411.0,2024-03-05 13:55:34,10276
252,TRX,7.121623,1414639.917385,11489172.644178,''~[.]^|!~^,648359.0,2024-03-05 13:55:34,10277
253,BNB,7.033765,13965926.859152,112198977.26028,''~[.]^|!~^,546253.0,2024-03-05 13:55:34,10278
254,ATOM,6.87799,1497342.86796,11796052.753551,!*!*[.]-|:~,498502.0,2024-03-05 13:55:34,10279
255,NEAR,6.501196,2876824.0867,21579621.50364,!*!*[.]-|:~,385556.0,2024-03-05 13:55:34,10280
256,MTL,6.402729,2099843.712643,15544573.72245,!*!*[.]-|:~,822027.0,2024-03-05 13:55:34,10281
257,NEO,6.1381,1554566.1601,11096648.86158,!*!*[.]-|:~,457200.0,2024-03-05 13:55:34,10282
258,BCH,5.177146,3945857.8484,24374139.957,~*![.]?|--*,507389.0,2024-03-05 13:55:34,10283
259,GALA,5.169166,2346737.22339,14477411.531055,~*![.]?|--*,538898.0,2024-03-05 13:55:34,10284
260,LTC,4.91717,7476120.11503,44237475.432027,-:-:[.]^|[],683225.0,2024-03-05 13:55:34,10285
261,LSK,4.434833,1897200.711661,10310968.80855,-:-:[.]^|[],740787.0,2024-03-05 13:55:34,10286
262,HBAR,4.220495,2490690.346492,13002636.0549,-:-:[.]^|[],427711.0,2024-03-05 13:55:34,10287
263,XLM,3.907196,2452350.518162,12034165.0662,:*:*[.]-|~:,533452.0,2024-03-05 13:55:34,10288
264,INJ,3.89349,3401015.720412,16642836.4857,:*:*[.]-|~:,381135.0,2024-03-05 13:55:34,10289
265,DYDX,3.868199,2670901.57312,13002480.693054,:*:*[.]-|~:,436699.0,2024-03-05 13:55:34,10290
266,PIXEL,3.58713,3243299.08576,14877433.573095,:*:*[.]-|~:,457345.0,2024-03-05 13:55:34,10291
267,AVAX,2.38822,9649052.315,32693108.49906,~::[.]-|=@#,603647.0,2024-03-05 13:55:34,10292
268,LDO,2.12471,5114363.87092,15980903.722698,~::[.]-|=@#,724829.0,2024-03-05 13:55:34,10293
269,SHIB,52.000679,11769379.374136,623785094.764145,@!#[.]?|=._,501840.0,2024-03-05 14:26:59,10294
270,1000SATS,35.570534,1710765.499359,62563608.127572,@!#[.]?|=._,325433.0,2024-03-05 14:26:59,10295
271,BONK,30.047928,2221818.629438,68982864.287246,@!#[.]?|=._,329384.0,2024-03-05 14:26:59,10296
272,XEC,25.59042,1260740.117191,33523609.395781,@!#[.]?|=._,643577.0,2024-03-05 14:26:59,10297
273,LINK,24.876217,1312386.14558,33959589.040269,@!#[.]?|=._,445423.0,2024-03-05 14:26:59,10298
274,ADA,21.15635,2164957.34934,47967553.136103,@!#[.]?|=._,320174.0,2024-03-05 14:26:59,10299
275,ALT,20.064638,1007740.11796,21227680.608696,@!#[.]?|=._,512406.0,2024-03-05 14:26:59,10300
276,THETA,19.930529,1886924.7128,39494333.31726,@!#[.]?|=._,459805.0,2024-03-05 14:26:59,10301
277,PEOPLE,18.83054,1895461.985868,37588034.173832,@!#[.]?|=._,488688.0,2024-03-05 14:26:59,10302
278,SEI,16.677475,1170378.27752,20689332.279939,@!#[.]?|=._,305367.0,2024-03-05 14:26:59,10303
279,ARB,15.872616,5776395.68837,97462904.008215,@!#[.]?|=._,708762.0,2024-03-05 14:26:59,10304
280,ENS,15.185091,3833939.5817,62052660.98595,@!#[.]?|=._,593059.0,2024-03-05 14:26:59,10305
281,MATIC,14.657825,2861549.66345,44805644.514729,@!#[.]?|=._,461483.0,2024-03-05 14:26:59,10306
282,FET,13.762616,1009484.5208,14902632.04134,@!#[.]?|=._,408310.0,2024-03-05 14:26:59,10307
283,DOT,13.13508,2480493.22545,35061971.116395,@!#[.]?|=._,507297.0,2024-03-05 14:26:59,10308
284,FDUSD,11.648441,50961752.4045,644586727.00842,@!#[.]?|=._,850817.0,2024-03-05 14:26:59,10309
285,SOL,10.848428,15867180.4607,188001150.02553,@!#[.]?|=._,516827.0,2024-03-05 14:26:59,10310
286,FTM,10.183527,2049845.5859,22924503.6042,@!#[.]?|=._,481533.0,2024-03-05 14:26:59,10311
287,RUNE,9.992476,1502982.1876,16521494.90319,!~:[.]^|~!^,526959.0,2024-03-05 14:26:59,10312
288,STRK,8.242659,10674629.94446,98661960.792474,~_~^[.]^|!~,497267.0,2024-03-05 14:26:59,10313
289,WLD,8.005129,3904118.9081,35157093.74031,~_~^[.]^|!~,459945.0,2024-03-05 14:26:59,10314
290,LSK,7.909785,1302017.658899,11600697.37929,''~[.]^|!~^,516921.0,2024-03-05 14:26:59,10315
291,LTC,7.328096,5290595.05601,44060581.298553,''~[.]^|!~^,550730.0,2024-03-05 14:26:59,10316
292,TRX,6.873167,1304730.556821,10272361.063131,!*!*[.]-|:~,590370.0,2024-03-05 14:26:59,10317
293,BNB,6.730249,13476112.360652,104173708.78002,!*!*[.]-|:~,526304.0,2024-03-05 14:26:59,10318
294,ATOM,5.938626,1754550.80175,12174171.750756,~*![.]?|--*,586848.0,2024-03-05 14:26:59,10319
295,NEAR,5.937059,3287450.8176,22805240.33034,~*![.]?|--*,421699.0,2024-03-05 14:26:59,10320
296,PIXEL,5.890787,2074068.70594,14291966.420589,~*![.]?|--*,332537.0,2024-03-05 14:26:59,10321
297,GALA,5.062021,2453557.8557,14873518.648509,~*![.]?|--*,546002.0,2024-03-05 14:26:59,10322
298,DYDX,4.720196,2433606.13992,13920703.752369,-:-:[.]^|[],403541.0,2024-03-05 14:26:59,10323
299,HBAR,4.444069,2253843.552992,12270079.04073,-:-:[.]^|[],394967.0,2024-03-05 14:26:59,10324
300,BCH,3.979909,4048594.4158,20161631.08647,:*:*[.]-|~:,513606.0,2024-03-05 14:26:59,10325
301,XLM,3.944291,2222741.183062,10989879.63897,:*:*[.]-|~:,511371.0,2024-03-05 14:26:59,10326
302,INJ,2.945519,4292378.783312,16935660.7518,~::[.]-|=@#,485258.0,2024-03-05 14:26:59,10327
303,AVAX,2.820049,8818706.3111,33687886.21743,~::[.]-|=@#,577071.0,2024-03-05 14:26:59,10328
304,LDO,1.893892,5546708.34138,16051577.459118,__~[.]_|*~:,730782.0,2024-03-05 14:26:59,10329
305,ARB,29.184108,3166512.68419,95578361.351313,@!#[.]?|=._,541679.0,2024-03-05 14:57:46,10330
306,SHIB,25.458269,22535189.299783,596242092.583641,@!#[.]?|=._,696280.0,2024-03-05 14:57:46,10331
307,1000SATS,22.777806,2413871.368076,57396565.603427,@!#[.]?|=._,398997.0,2024-03-05 14:57:46,10332
308,BONK,22.639082,3081699.762922,72848552.744257,@!#[.]?|=._,399019.0,2024-03-05 14:57:46,10333
309,LINK,21.260956,1444940.90966,32165766.36408,@!#[.]?|=._,468728.0,2024-03-05 14:57:46,10334
310,ENS,21.075674,3039550.2283,67100120.41155,@!#[.]?|=._,535288.0,2024-03-05 14:57:46,10335
311,ADA,18.518646,2345848.85109,45787794.078993,@!#[.]?|=._,333533.0,2024-03-05 14:57:46,10336
312,THETA,18.423361,2116939.938,41118087.88608,@!#[.]?|=._,509727.0,2024-03-05 14:57:46,10337
313,XEC,18.344283,1315824.713809,25453686.265961,@!#[.]?|=._,639161.0,2024-03-05 14:57:46,10338
314,MATIC,15.331154,2718535.24686,44396818.873689,@!#[.]?|=._,441301.0,2024-03-05 14:57:46,10339
315,PEOPLE,13.531595,2313615.121865,33620517.366119,@!#[.]?|=._,545962.0,2024-03-05 14:57:46,10340
316,SOL,13.407171,12319861.9454,177494355.51903,@!#[.]?|=._,431103.0,2024-03-05 14:57:46,10341
317,FDUSD,10.887691,53915621.6623,640932234.29592,@!#[.]?|=._,872672.0,2024-03-05 14:57:46,10342
318,DOT,10.742703,2737466.97994,32145261.915513,@!#[.]?|=._,537547.0,2024-03-05 14:57:46,10343
319,RUNE,10.594663,1472122.754,17068766.72478,@!#[.]?|=._,529872.0,2024-03-05 14:57:46,10344
320,STRK,9.601806,9534904.0594,101087203.129761,!~:[.]^|~!^,464605.0,2024-03-05 14:57:46,10345
321,FTM,9.208983,2226957.8717,22734975.76122,!~:[.]^|~!^,544487.0,2024-03-05 14:57:46,10346
322,WLD,7.938301,3967272.4143,35460676.42755,''~[.]^|!~^,454939.0,2024-03-05 14:57:46,10347
323,LSK,6.770115,1580994.349199,12284508.28371,!*!*[.]-|:~,635758.0,2024-03-05 14:57:46,10348
324,ATOM,6.170576,1732955.90903,12426292.461195,!*!*[.]-|:~,587678.0,2024-03-05 14:57:46,10349
325,BNB,6.129988,14087067.848352,100440618.87546,!*!*[.]-|:~,542174.0,2024-03-05 14:57:46,10350
326,LTC,5.890054,6034053.45007,41574952.445538,~*![.]?|--*,576302.0,2024-03-05 14:57:46,10351
327,DYDX,5.431468,2352365.62212,15129164.105565,~*![.]?|--*,387704.0,2024-03-05 14:57:46,10352
328,NEAR,5.421641,3464129.3587,22245393.9126,~*![.]?|--*,442780.0,2024-03-05 14:57:46,10353
329,PIXEL,5.406702,2154485.88075,13803148.8993,~*![.]?|--*,335248.0,2024-03-05 14:57:46,10354
330,GALA,5.010522,2484485.13547,14933053.730664,~*![.]?|--*,546131.0,2024-03-05 14:57:46,10355
331,HBAR,4.083883,2207814.761892,11224270.86132,-:-:[.]^|[],383347.0,2024-03-05 14:57:46,10356
332,GMT,3.834449,2475542.15111,11967882.736374,:*:*[.]-|~:,594111.0,2024-03-05 14:57:46,10357
333,BCH,3.537231,4185320.2771,18989765.05017,:*:*[.]-|~:,524277.0,2024-03-05 14:57:46,10358
334,XLM,2.871922,2618021.343762,10136773.97754,~::[.]-|=@#,554479.0,2024-03-05 14:57:46,10359
335,AVAX,2.768071,9022451.231,33997234.38828,~::[.]-|=@#,574956.0,2024-03-05 14:57:46,10360
336,INJ,1.972102,5518189.618412,16400620.626,__~[.]_|*~:,524979.0,2024-03-05 14:57:46,10361
337,LDO,1.888451,5662110.88524,16354728.684498,__~[.]_|*~:,732555.0,2024-03-05 14:57:46,10362
338,SHIB,44.054246,12604915.45104,567904955.340214,@!#[.]?|=._,525267.0,2024-03-05 15:28:32,10363
339,ICP,42.853212,1134752.34217,49762535.068572,@!#[.]?|=._,465639.0,2024-03-05 15:28:32,10364
340,BONK,20.543041,3282808.648482,70721681.885543,@!#[.]?|=._,437481.0,2024-03-05 15:28:32,10365
341,XEC,19.59225,1090368.948725,22453150.329453,@!#[.]?|=._,586149.0,2024-03-05 15:28:32,10366
342,FIL,18.927227,2075953.55772,41367998.392467,@!#[.]?|=._,302678.0,2024-03-05 15:28:32,10367
343,THETA,16.704571,2560975.3852,45340970.81802,@!#[.]?|=._,555466.0,2024-03-05 15:28:32,10368
344,MATIC,16.536261,2371456.86931,41586487.302216,@!#[.]?|=._,392776.0,2024-03-05 15:28:32,10369
345,ENS,15.551008,3911577.1535,64740543.47028,@!#[.]?|=._,634073.0,2024-03-05 15:28:32,10370
346,ARB,15.21967,5289430.78188,85792822.227759,@!#[.]?|=._,702321.0,2024-03-05 15:28:32,10371
347,DOT,14.213001,2147317.92496,32667148.787163,@!#[.]?|=._,445346.0,2024-03-05 15:28:32,10372
348,SOL,13.355887,11418527.3886,163923094.54902,@!#[.]?|=._,399126.0,2024-03-05 15:28:32,10373
349,RUNE,13.274999,1244968.9353,17771930.48655,@!#[.]?|=._,469827.0,2024-03-05 15:28:32,10374
350,FTM,10.644317,2140278.731,24922083.52944,@!#[.]?|=._,523093.0,2024-03-05 15:28:32,10375
351,FDUSD,9.341786,58733165.1092,607405847.2326,!~:[.]^|~!^,942132.0,2024-03-05 15:28:32,10376
352,WLD,9.204019,3346043.7623,34143095.26782,!~:[.]^|~!^,389624.0,2024-03-05 15:28:32,10377
353,STRK,8.04262,11016271.67153,99615955.469763,~_~^[.]^|!~,507476.0,2024-03-05 15:28:32,10378
354,GALA,7.810279,1618218.62551,14256957.909102,''~[.]^|!~^,416468.0,2024-03-05 15:28:32,10379
355,NEAR,7.547853,2568890.2161,21958495.59141,''~[.]^|!~^,366433.0,2024-03-05 15:28:32,10380
356,LTC,7.175193,4772291.99911,39014410.104294,''~[.]^|!~^,511069.0,2024-03-05 15:28:32,10381
357,ATOM,6.074269,1671656.71948,11825748.850908,!*!*[.]-|:~,558290.0,2024-03-05 15:28:32,10382
358,BNB,5.811904,14414758.351652,98191947.92529,~*![.]?|--*,549452.0,2024-03-05 15:28:32,10383
359,LSK,5.235858,1947910.128787,12146891.76732,~*![.]?|--*,754785.0,2024-03-05 15:28:32,10384
360,PIXEL,4.761596,2330287.92806,13426178.208681,-:-:[.]^|[],364894.0,2024-03-05 15:28:32,10385
361,DYDX,4.738804,2406099.94848,13808136.687318,-:-:[.]^|[],396224.0,2024-03-05 15:28:32,10386
362,GMT,4.634186,2396765.99445,13503826.583547,-:-:[.]^|[],578716.0,2024-03-05 15:28:32,10387
363,HBAR,3.86335,2292068.496792,11147131.03161,:*:*[.]-|~:,397546.0,2024-03-05 15:28:32,10388
364,BCH,3.092248,4172315.8426,17074151.57433,:*:*[.]-|~:,522416.0,2024-03-05 15:28:32,10389
365,AVAX,2.858402,8729942.7042,33683626.26894,~::[.]-|=@#,564603.0,2024-03-05 15:28:32,10390
366,INJ,1.892182,5501292.346712,15910737.3318,__~[.]_|*~:,517585.0,2024-03-05 15:28:32,10391
367,LDO,1.25863,5688258.68876,12847672.200528,__~[.]_|*~:,733443.0,2024-03-05 15:28:32,10392
368,SHIB,42.790365,11911943.119858,521628339.733211,@!#[.]?|=._,505018.0,2024-03-05 15:59:16,10393
369,ICP,32.630599,1394016.66743,46881615.530493,@!#[.]?|=._,529649.0,2024-03-05 15:59:16,10394
370,ARB,29.00837,2747894.91661,82459847.089806,@!#[.]?|=._,531952.0,2024-03-05 15:59:16,10395
371,MATIC,22.501948,1782626.86145,41895204.277641,@!#[.]?|=._,309448.0,2024-03-05 15:59:16,10396
372,UNI,20.672736,1129787.25955,24485581.063965,@!#[.]?|=._,454895.0,2024-03-05 15:59:16,10397
373,FIL,16.435337,2164812.43184,37744233.208725,@!#[.]?|=._,307025.0,2024-03-05 15:59:16,10398
374,THETA,16.103437,2585116.0313,44214370.18764,@!#[.]?|=._,539812.0,2024-03-05 15:59:16,10399
375,RUNE,15.273627,1134226.6581,18457981.17987,@!#[.]?|=._,458159.0,2024-03-05 15:59:16,10400
376,ENS,14.868557,3870549.7826,61420037.99319,@!#[.]?|=._,596701.0,2024-03-05 15:59:16,10401
377,SOL,14.231933,10586211.7312,161248463.81973,@!#[.]?|=._,365905.0,2024-03-05 15:59:16,10402
378,WLD,12.614505,2457248.7046,33454224.83574,@!#[.]?|=._,323982.0,2024-03-05 15:59:16,10403
379,STRK,9.940274,8960301.17039,98028147.064668,!~:[.]^|~!^,448044.0,2024-03-05 15:59:16,10404
380,FDUSD,9.569754,59415884.834,628011310.31061,!~:[.]^|~!^,910702.0,2024-03-05 15:59:16,10405
381,GALA,7.678253,1658368.69837,14391743.3049,''~[.]^|!~^,425660.0,2024-03-05 15:59:16,10406
382,NEAR,7.551527,2575329.0499,22022995.10694,''~[.]^|!~^,360160.0,2024-03-05 15:59:16,10407
383,LTC,6.804473,4914794.18077,38357379.733323,!*!*[.]-|:~,519488.0,2024-03-05 15:59:16,10408
384,ATOM,6.140736,1628369.97547,11627760.068685,!*!*[.]-|:~,539886.0,2024-03-05 15:59:16,10409
385,LSK,5.991345,1751295.532225,12243911.69787,~*![.]?|--*,697978.0,2024-03-05 15:59:16,10410
386,BNB,5.782231,13918122.375652,94395919.75905,~*![.]?|--*,529023.0,2024-03-05 15:59:16,10411
387,PIXEL,4.668049,2243603.20107,12716852.233755,-:-:[.]^|[],354442.0,2024-03-05 15:59:16,10412
388,GMT,4.311792,2350423.98899,12484964.106567,-:-:[.]^|[],562448.0,2024-03-05 15:59:16,10413
389,DYDX,4.155042,2451993.65086,12640129.520454,-:-:[.]^|[],404886.0,2024-03-05 15:59:16,10414
390,BCH,3.81912,4383820.2253,21126155.93925,:*:*[.]-|~:,543814.0,2024-03-05 15:59:16,10415
391,HBAR,3.447946,2330317.981692,10365127.50783,:*:*[.]-|~:,405936.0,2024-03-05 15:59:16,10416
392,AVAX,2.772659,8542296.1615,32227167.53175,~::[.]-|=@#,557539.0,2024-03-05 15:59:16,10417
393,INJ,1.89432,5436467.838712,15734879.6901,__~[.]_|*~:,511765.0,2024-03-05 15:59:16,10418
394,LDO,1.1214,5718529.02449,12131288.583261,__~[.]_|*~:,730191.0,2024-03-05 15:59:16,10419
395,SHIB,40.529313,11178278.689359,464226236.649021,@!#[.]?|=._,477840.0,2024-03-05 16:30:02,10420
396,ICP,30.006941,1657582.32811,51396556.832742,@!#[.]?|=._,602931.0,2024-03-05 16:30:02,10421
397,ARB,21.21566,3681304.38421,81782607.68073,@!#[.]?|=._,595520.0,2024-03-05 16:30:02,10422
398,FTM,19.54839,1194505.9343,24545174.09262,@!#[.]?|=._,325270.0,2024-03-05 16:30:02,10423
399,THETA,17.824088,2363751.9175,44495473.99755,@!#[.]?|=._,519781.0,2024-03-05 16:30:02,10424
400,FIL,16.104018,2234993.73713,38227372.174848,@!#[.]?|=._,311498.0,2024-03-05 16:30:02,10425
401,ENS,15.479089,3554222.6513,58570350.48261,@!#[.]?|=._,557854.0,2024-03-05 16:30:02,10426
402,RUNE,15.129078,1196498.3704,19298415.71763,@!#[.]?|=._,470144.0,2024-03-05 16:30:02,10427
403,FDUSD,13.333633,43855821.743,628613247.23025,@!#[.]?|=._,719022.0,2024-03-05 16:30:02,10428
404,SOL,12.243138,11643837.0444,154200935.32773,@!#[.]?|=._,384964.0,2024-03-05 16:30:02,10429
405,WLD,11.821628,2578076.1801,33055133.15613,@!#[.]?|=._,332755.0,2024-03-05 16:30:02,10430
406,LTC,10.973615,3093901.71643,37045187.985804,@!#[.]?|=._,408577.0,2024-03-05 16:30:02,10431
407,STRK,8.199789,11232650.24585,103338017.648553,~_~^[.]^|!~,493666.0,2024-03-05 16:30:02,10432
408,LSK,7.798355,2256869.460033,19856738.04501,''~[.]^|!~^,735412.0,2024-03-05 16:30:02,10433
409,NEAR,7.321083,2658939.8047,22125258.17988,''~[.]^|!~^,372206.0,2024-03-05 16:30:02,10434
410,GALA,7.191088,1797676.72621,14724927.687891,''~[.]^|!~^,444494.0,2024-03-05 16:30:02,10435
411,BCH,6.003568,4492340.0915,31462408.54824,!*!*[.]-|:~,573964.0,2024-03-05 16:30:02,10436
412,ATOM,5.658981,1742832.09778,11605485.10695,~*![.]?|--*,568588.0,2024-03-05 16:30:02,10437
413,BNB,4.742185,15390673.064252,88376094.40767,-:-:[.]^|[],575651.0,2024-03-05 16:30:02,10438
414,DYDX,4.507499,2294857.86741,12638927.154948,-:-:[.]^|[],385770.0,2024-03-05 16:30:02,10439
415,HBAR,3.469935,2259489.379092,10099770.98049,:*:*[.]-|~:,398361.0,2024-03-05 16:30:02,10440
416,PIXEL,3.38704,3059008.1518,13419991.241586,:*:*[.]-|~:,417108.0,2024-03-05 16:30:02,10441
417,GMT,3.131174,3251357.80307,13431925.383597,:*:*[.]-|~:,637540.0,2024-03-05 16:30:02,10442
418,AVAX,2.764316,8435841.2172,31755170.60742,~::[.]-|=@#,545693.0,2024-03-05 16:30:02,10443
419,INJ,1.700449,5416977.739312,14628273.5385,__~[.]_|*~:,508286.0,2024-03-05 16:30:02,10444
420,LDO,0.971077,6063614.25606,11951852.605941,__@[.]-|=.~,766330.0,2024-03-05 16:30:02,10445
421,ETH,203.602588,2216980.211002,453599888.326163,@!#[.]?|=._,316115.0,2024-03-05 17:00:47,10446
422,SHIB,37.586813,11075909.151025,427384030.543992,@!#[.]?|=._,475000.0,2024-03-05 17:00:47,10447
423,THETA,21.521963,1911612.093,43053256.27608,@!#[.]?|=._,438948.0,2024-03-05 17:00:47,10448
424,FTM,19.995902,1093543.6106,22959934.47384,@!#[.]?|=._,306726.0,2024-03-05 17:00:47,10449
425,MATIC,18.405843,2078051.831,40326347.333595,@!#[.]?|=._,353669.0,2024-03-05 17:00:47,10450
426,XEC,16.367552,1069443.243568,18573611.194139,@!#[.]?|=._,586586.0,2024-03-05 17:00:47,10451
427,ARB,14.873205,4823289.26791,76561057.281207,@!#[.]?|=._,652153.0,2024-03-05 17:00:47,10452
428,RUNE,13.642521,1272005.5816,18625368.11631,@!#[.]?|=._,479754.0,2024-03-05 17:00:47,10453
429,ENS,12.483226,4177975.625,56332588.36743,@!#[.]?|=._,611448.0,2024-03-05 17:00:47,10454
430,WLD,11.820725,2392319.3948,30671269.27992,@!#[.]?|=._,306182.0,2024-03-05 17:00:47,10455
431,LSK,10.852905,1824609.208661,21626919.90795,@!#[.]?|=._,691657.0,2024-03-05 17:00:47,10456
432,SOL,10.592777,11808481.0791,136893090.70095,@!#[.]?|=._,386574.0,2024-03-05 17:00:47,10457
433,FDUSD,10.065479,52555343.8477,581550069.04581,@!#[.]?|=._,846529.0,2024-03-05 17:00:47,10458
434,STRK,9.540132,10768015.87902,113496310.261518,!~:[.]^|~!^,470775.0,2024-03-05 17:00:47,10459
435,GALA,7.25838,1648036.95029,13610115.741942,''~[.]^|!~^,422066.0,2024-03-05 17:00:47,10460
436,NEAR,6.764268,2739846.8671,21272904.20844,!*!*[.]-|:~,375759.0,2024-03-05 17:00:47,10461
437,BCH,5.427293,4978574.1208,31998754.57221,~*![.]?|--*,611097.0,2024-03-05 17:00:47,10462
438,WAVES,5.129862,1901337.74012,11654938.353282,~*![.]?|--*,568418.0,2024-03-05 17:00:47,10463
439,MTL,4.782502,3777183.213275,21841568.38272,-:-:[.]^|[],871365.0,2024-03-05 17:00:47,10464
440,LTC,4.647735,5670996.81329,32028288.077886,-:-:[.]^|[],565807.0,2024-03-05 17:00:47,10465
441,BNB,4.51252,15154574.240252,83539893.26094,-:-:[.]^|[],564289.0,2024-03-05 17:00:47,10466
442,HBAR,4.068908,2219393.203492,11249899.20519,-:-:[.]^|[],386059.0,2024-03-05 17:00:47,10467
443,PIXEL,3.94587,3858964.56091,19085935.447815,:*:*[.]-|~:,487981.0,2024-03-05 17:00:47,10468
444,ATOM,3.737838,2412419.16926,11429650.814682,:*:*[.]-|~:,686620.0,2024-03-05 17:00:47,10469
445,GMT,3.423988,3213333.12798,14215747.115157,:*:*[.]-|~:,619849.0,2024-03-05 17:00:47,10470
446,DYDX,3.123631,3108966.88878,12820231.620969,:*:*[.]-|~:,476026.0,2024-03-05 17:00:47,10471
447,AVAX,2.585314,8598730.6345,30829147.27662,~::[.]-|=@#,555650.0,2024-03-05 17:00:47,10472
448,INJ,1.464864,5706052.494412,14064646.0893,__~[.]_|*~:,530985.0,2024-03-05 17:00:47,10473
449,LDO,0.907745,6016348.67344,11477656.619982,__@[.]-|=.~,760524.0,2024-03-05 17:00:47,10474
450,BTC,232.521953,3215678.169947,750931444.983309,@!#[.]?|=._,389583.0,2024-03-05 17:31:34,10475
451,ETH,143.810478,2921211.058081,423021969.151587,@!#[.]?|=._,321794.0,2024-03-05 17:31:34,10476
452,DOGE,123.36931,1463306.47331,181990415.85378,@!#[.]?|=._,344193.0,2024-03-05 17:31:34,10477
453,DOT,37.661345,1096754.19651,42401992.482597,@!#[.]?|=._,338801.0,2024-03-05 17:31:34,10478
454,SHIB,29.988812,13332656.874152,413163194.044504,@!#[.]?|=._,521755.0,2024-03-05 17:31:34,10479
455,ICP,29.846272,1568950.64804,48396279.078198,@!#[.]?|=._,610626.0,2024-03-05 17:31:34,10480
456,THETA,20.820427,1890218.1014,41245366.44612,@!#[.]?|=._,425587.0,2024-03-05 17:31:34,10481
457,UNI,18.490339,1078378.28213,21017957.751891,@!#[.]?|=._,439477.0,2024-03-05 17:31:34,10482
458,1000SATS,15.895969,2145352.994773,36247818.167694,@!#[.]?|=._,368233.0,2024-03-05 17:31:34,10483
459,MATIC,15.146071,2325508.13808,37547819.968434,@!#[.]?|=._,381281.0,2024-03-05 17:31:34,10484
460,XEC,13.768804,1234593.814346,18233473.750917,@!#[.]?|=._,652665.0,2024-03-05 17:31:34,10485
461,ARB,13.299124,5098324.60027,72901577.751117,@!#[.]?|=._,661479.0,2024-03-05 17:31:34,10486
462,RUNE,12.689959,1279986.6825,17522964.66252,@!#[.]?|=._,478746.0,2024-03-05 17:31:34,10487
463,ENS,11.738464,4399376.2434,56041294.79898,@!#[.]?|=._,624684.0,2024-03-05 17:31:34,10488
464,BONK,11.699368,5366941.226555,68156761.929568,@!#[.]?|=._,587607.0,2024-03-05 17:31:34,10489
465,STRK,10.462754,9573851.97814,109742710.347348,@!#[.]?|=._,421112.0,2024-03-05 17:31:34,10490
466,FIL,10.450039,3021939.71835,34601328.680565,@!#[.]?|=._,420420.0,2024-03-05 17:31:34,10491
467,MTL,8.959645,2283295.84025,22740816.83493,~_~^[.]^|!~,794295.0,2024-03-05 17:31:34,10492
468,LSK,8.851112,2207763.731346,21748926.93102,~_~^[.]^|!~,733859.0,2024-03-05 17:31:34,10493
469,SOL,8.820443,12539927.2306,123147635.15202,~_~^[.]^|!~,412227.0,2024-03-05 17:31:34,10494
470,FDUSD,8.791094,54514502.2278,533756595.65325,~_~^[.]^|!~,886737.0,2024-03-05 17:31:34,10495
471,NEAR,6.828461,2588281.3566,20262260.56314,!*!*[.]-|:~,361193.0,2024-03-05 17:31:34,10496
472,WLD,6.703318,3581515.4315,27589552.0815,!*!*[.]-|:~,407358.0,2024-03-05 17:31:34,10497
473,GALA,6.0883,1808748.14051,12820950.153513,!*!*[.]-|:~,458086.0,2024-03-05 17:31:34,10498
474,HBAR,6.032986,1942698.399392,13662970.27725,!*!*[.]-|:~,357066.0,2024-03-05 17:31:34,10499
475,EUR,5.839802,1511184.861076,10336205.141127,~*![.]?|--*,478924.0,2024-03-05 17:31:34,10500
476,BCH,5.527832,4743494.6422,30964735.72656,~*![.]?|--*,580980.0,2024-03-05 17:31:34,10501
